epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.504624583504417,4.714285714285714,5.791638619881211,4.3412065505981445,22.299999999999997,26.60900300074795
2,4.195621481808749,25.042857142857137,25.881660009332663,3.970077693462372,48.099999999999994,52.15089128306175
3,3.8300830190831965,46.07142857142856,47.74114636169959,3.550934225320816,58.19999999999999,64.4801678378104
4,3.4203657713803377,59.45714285714286,62.59934691760339,3.2028395533561707,63.2,70.17457575104633
5,3.0264770291068337,66.55714285714284,69.69845302634654,2.8480503261089325,68.8,74.90965017362076
6,2.6610957492481577,72.32857142857142,75.15897633439153,2.5454488694667816,72.20000000000002,76.32648666692782
7,2.3134431448849764,76.94285714285715,79.21966572424904,2.237462133169174,76.30000000000003,80.62912103305655
8,1.9962720025669445,80.35714285714286,81.91340686367104,1.9859979301691055,79.30000000000001,82.92825951825954
9,1.7177797014063054,83.00000000000001,84.11414815147654,1.741625502705574,80.50000000000001,83.10857059607059
10,1.4836974577470259,84.5857142857143,85.47880442489273,1.5252448171377182,83.40000000000002,85.16414696414698
11,1.2695520010861483,87.0142857142857,87.58180649244467,1.3764943927526474,83.40000000000002,85.14395000424413
12,1.088688436421481,88.74285714285716,89.20777750634846,1.2485958188772202,83.9,85.4907092907093
13,0.9373182654380798,90.35714285714286,90.64431345762114,1.1274909749627113,84.70000000000002,86.4127206127206
14,0.8143973686478355,91.17142857142856,91.47097802595272,1.0260300040245056,84.80000000000001,86.3482794982795
15,0.7019105607813055,92.77142857142856,92.98181982128234,0.9607456848025322,85.5,86.96396936396937
16,0.6037784403020685,93.8,93.95823936772942,0.9103601351380348,85.7,87.22477244977244
17,0.524926066940481,94.38571428571427,94.50050371338135,0.860853873193264,85.4,86.95673770673771
18,0.4534096116369421,95.52857142857142,95.61203749617293,0.8301722407341003,85.9,87.27534687534687
19,0.3886653981425545,96.27142857142856,96.35268659666728,0.8038957715034485,86.2,87.30870795870797
20,0.3364211851900274,96.91428571428573,96.96456307729588,0.7756424993276596,85.9,87.12326562326562
21,0.29242525805126535,97.4,97.46200203913358,0.7568317204713821,85.9,87.35952935952936
22,0.2531844155354933,97.67142857142858,97.7168073231017,0.7386192232370377,86.0,87.27349594849596
23,0.2191280566833236,98.1,98.14864149699604,0.7285247594118118,86.1,87.20679043179045
24,0.19081851311705328,98.55714285714285,98.58630282527382,0.714999794960022,85.6,86.87024642024643
25,0.166346105391329,98.84285714285714,98.86101982192154,0.707805685698986,86.10000000000002,87.27677322677323
26,0.14697078412229364,99.07142857142858,99.08455661505262,0.7034133225679398,86.20000000000002,87.22935397935397
27,0.12845872911539943,99.28571428571428,99.29616720906472,0.6934360414743423,86.0,87.11247086247089
28,0.11336167441173033,99.47142857142858,99.48131629331904,0.7013949602842331,85.30000000000001,86.31414973914974
29,0.1011132379824465,99.44285714285715,99.4534916636377,0.6880144476890564,86.00000000000001,87.08992951492951
30,0.08865649503740397,99.58571428571429,99.5928799452795,0.6808522194623947,86.50000000000001,87.53015595515596
31,0.08030244958671656,99.69999999999999,99.70614844516773,0.680547408759594,85.80000000000001,86.83463758463758
32,0.0711152390322902,99.67142857142858,99.6775940268705,0.6775412410497665,86.2,87.45071872571873
33,0.06517373167655685,99.75714285714287,99.76189402978655,0.6777849495410919,85.60000000000001,86.86867854367856
34,0.05721588852730664,99.75714285714285,99.7622691878889,0.6715720593929291,86.00000000000001,87.09221334221334
35,0.05292081832885742,99.82857142857142,99.83096890521874,0.6663474142551422,85.50000000000001,86.58070263070263
36,0.049208964136513794,99.82857142857142,99.83215962441315,0.670813798904419,85.90000000000002,87.11826506826507
37,0.04416213001717221,99.85714285714286,99.85915492957746,0.6773449629545212,86.30000000000003,87.4254356754357
38,0.040168293700976805,99.9,99.90179968701095,0.6658352836966515,85.60000000000001,86.63472083472082
39,0.03650095202028751,99.88571428571429,99.8871227364185,0.6598932072520256,85.9,87.0100926850927
40,0.034974938055331056,99.87142857142857,99.87402190923318,0.6600663736462593,86.40000000000002,87.50974858474858
