epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.545261313698509,2.6428571428571432,2.7154134082063464,4.376579284667969,6.7,5.892695789080816
2,4.166138414903121,13.771428571428569,13.813750598686509,3.9394117295742035,19.5,21.149582555431945
3,3.5026168303056195,33.614285714285714,35.30775264042523,3.105319768190384,39.3,41.61852578573167
4,2.5919616048986263,51.51428571428573,54.00613676679827,2.2453310042619705,56.300000000000004,57.801151271852234
5,1.837083597616716,64.25714285714285,66.49337172439893,1.7088508158922195,67.39999999999999,69.91012657792844
6,1.34692889993841,73.52857142857141,74.79301752342485,1.380845919251442,73.70000000000002,76.15698650764442
7,1.0501378948038274,78.85714285714285,79.66566683587239,1.1848207637667656,75.80000000000003,77.84214951714952
8,0.829619434746829,82.91428571428571,83.50329502260601,1.0476178973913193,78.00000000000001,79.60100406129818
9,0.6821002288298174,85.95714285714287,86.28545175653016,0.9581286832690239,79.50000000000001,80.69924797424797
10,0.5686031504110857,88.50000000000003,88.75753812485178,0.891859270632267,80.30000000000001,81.45485347985348
11,0.48552306456999345,90.37142857142858,90.60283368044314,0.8439719974994659,81.30000000000003,82.39596514596515
12,0.41986793686043133,91.48571428571431,91.63064529757473,0.8112495392560959,81.70000000000002,82.58825896325897
13,0.361746468056332,92.82857142857144,92.93766248420482,0.7814297303557396,82.7,83.63303085803085
14,0.30994458496570587,94.21428571428572,94.30155947444118,0.7641212716698647,82.90000000000002,83.94189144189144
15,0.2650705857710405,94.95714285714286,95.02939909239171,0.7474360764026642,83.20000000000002,84.29901209901209
16,0.22841730375181546,96.19999999999999,96.25342722928406,0.7348820865154266,83.30000000000003,84.24964202464201
17,0.19470891844142568,96.88571428571429,96.92747222733021,0.7234650924801826,83.50000000000001,84.44374514374513
18,0.16870455796068365,97.52857142857141,97.56327421738689,0.71517114341259,83.80000000000001,84.78166278166279
19,0.1414181798696518,98.07142857142858,98.09668018030557,0.7126264125108719,83.70000000000002,84.77455044955045
20,0.12548799365758895,98.41428571428571,98.43969037072983,0.7059309408068657,83.30000000000001,84.31744089244087
21,0.10332490009340373,98.74285714285713,98.76062494251418,0.7016763985157013,83.60000000000001,84.60741758241758
22,0.09171521345322782,98.84285714285714,98.85748175342134,0.7008387744426727,83.30000000000001,84.38240648240648
23,0.07729479731483893,99.32857142857144,99.33533176895988,0.699790246784687,83.50000000000001,84.66799450549449
24,0.06573391671885144,99.5,99.50668185900885,0.6999820247292519,83.60000000000001,84.63252858252858
25,0.0585830150002783,99.58571428571429,99.5916527429049,0.6987156830728054,83.60000000000002,84.52712287712289
26,0.05148162387988784,99.71428571428572,99.71847753185781,0.6994040422141552,83.90000000000002,85.0078268953269
27,0.044840868562459946,99.84285714285716,99.84505924435501,0.7010609097778797,83.90000000000002,85.15059385059386
28,0.04024015096100894,99.80000000000001,99.80261569416498,0.6977217271924019,83.90000000000002,85.05253912753913
29,0.034943412345918745,99.92857142857143,99.92957746478872,0.6958048827946186,84.30000000000001,85.27719225219226
30,0.031013585406948218,99.88571428571429,99.88631207535065,0.6898116506636143,84.4,85.31141913641915
31,0.02764501256698912,99.97142857142858,99.97183098591549,0.6928393505513668,84.30000000000001,85.59916888666889
32,0.026721876046874305,99.92857142857143,99.92937625754526,0.694122351706028,84.7,85.89942696192696
33,0.024007915095849472,99.94285714285715,99.94366197183098,0.6996071822941303,84.80000000000003,86.02867687867689
34,0.021535556052218786,99.95714285714286,99.95774647887323,0.7006685808300972,84.90000000000002,86.06808746808747
35,0.020822241495956073,99.95714285714286,99.95774647887323,0.7028465941548347,84.80000000000003,86.16984543234543
36,0.018577107905664227,99.9857142857143,99.98591549295774,0.7056941762566566,85.00000000000001,86.32937201687201
37,0.016161627813496372,99.9857142857143,99.98591549295774,0.7035461328923702,84.7,85.88427267177266
38,0.015432180515067144,100.0,100.0,0.7056065127253532,84.50000000000001,85.77788184038185
39,0.01466175014661117,99.9857142857143,99.98591549295774,0.704263873398304,85.00000000000001,86.07677600177601
40,0.013026565474204041,99.9857142857143,99.98591549295774,0.7060330808162689,84.90000000000002,85.88435175935177
