epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.491410801627419,3.528571428571428,4.5619749949549595,4.274928092956543,10.0,11.522890200463507
2,4.075620590556752,19.900000000000002,21.411521987413202,3.820050895214081,33.2,35.99502024855538
3,3.5969576055353336,40.41428571428572,42.24257242128584,3.3041678369045258,48.800000000000004,52.01755387537388
4,3.0657641194083474,57.04285714285714,58.817638001503866,2.795499861240387,60.199999999999996,62.605026865978864
5,2.5584146456284955,67.78571428571428,69.64411744984221,2.3207810819149017,69.39999999999999,71.67325922365126
6,2.1180640545758336,75.48571428571428,76.73302533811784,1.9415010809898376,74.6,77.24685730935731
7,1.7442578489130194,80.64285714285714,81.41701036898391,1.6371777951717377,78.5,80.76884365634365
8,1.440547355738553,83.91428571428571,84.47256294460068,1.3615326136350632,82.1,83.54841408591409
9,1.2006950768557463,86.41428571428573,86.87799155602538,1.1791284009814262,83.8,85.16977189477188
10,1.0164950002323498,88.05714285714286,88.31048995799394,1.0389814749360085,85.40000000000002,86.51956931956933
11,0.8722523461688648,89.60000000000001,89.84131210545893,0.9228345230221748,86.30000000000001,87.38316405816408
12,0.7554896495558999,90.68571428571428,90.90217297653157,0.8374661281704903,86.60000000000002,87.6804057054057
13,0.664285458759828,91.65714285714287,91.86090759905908,0.7779598757624626,86.60000000000002,87.57961760461761
14,0.5807456238703295,92.52857142857144,92.66181429373594,0.7223187014460564,87.00000000000001,87.88452380952381
15,0.5197430610656738,93.01428571428572,93.12793230874689,0.6803780421614647,87.40000000000002,88.41601176601176
16,0.4655254586176439,94.14285714285715,94.2308731079864,0.6437223888933659,87.30000000000001,88.2396076146076
17,0.4120198973200538,94.7142857142857,94.79294918418296,0.6171319596469402,87.30000000000001,88.32256771006772
18,0.37415245175361633,95.3,95.38254402724746,0.5934491381049156,87.4,88.29932012432013
19,0.33119413771412587,95.87142857142857,95.94390849531403,0.5772141963243484,87.70000000000002,88.54509934509935
20,0.29963480884378607,96.58571428571429,96.63018913190812,0.5603593550622463,87.80000000000001,88.602997002997
21,0.2789545739238912,96.72857142857143,96.76121230362723,0.5460361316800117,87.90000000000002,88.75079642579642
22,0.24732918793504888,97.15714285714284,97.19919924558104,0.5353338420391083,88.00000000000003,88.88532023532024
23,0.2236481333320791,97.31428571428572,97.3542028122406,0.5267199538648129,88.20000000000002,89.05332167832168
24,0.2014336263591593,97.74285714285715,97.7689013492614,0.521541640162468,88.4,89.15508935508936
25,0.1838798544623635,98.0142857142857,98.04531333264441,0.5155352763831615,88.80000000000001,89.61500999001
26,0.16798385774547403,98.17142857142856,98.19927974185356,0.5066808201372623,88.60000000000001,89.42063492063492
27,0.15475352758711033,98.38571428571427,98.40374977781855,0.5050174184143543,88.60000000000002,89.38088578088579
28,0.1396381054412235,98.69999999999999,98.71554989694249,0.49969693645834923,88.40000000000002,89.07035742035742
29,0.12937201275066895,98.64285714285714,98.66064939395326,0.49855152517557144,88.70000000000002,89.46882284382285
30,0.11551015214486555,99.04285714285714,99.06140407416117,0.49512500688433647,88.70000000000002,89.35652125652125
31,0.10546060069040819,99.08571428571429,99.09420552871076,0.4898248165845871,89.00000000000003,89.72628205128206
32,0.09544603418220174,99.34285714285714,99.35484998985825,0.4889344535768032,88.90000000000002,89.61592851592852
33,0.08729118183255195,99.41428571428571,99.42380972686759,0.4888110049068928,88.50000000000003,89.23739316239316
34,0.08167603672905402,99.37142857142857,99.38237804498887,0.48855624347925186,88.80000000000003,89.423692973693
35,0.07429665218700063,99.55714285714285,99.56350951982826,0.4902218282222748,88.80000000000003,89.53411033411035
36,0.0687140290710059,99.60000000000001,99.60757880617035,0.4893150180578232,88.70000000000002,89.49864024864026
37,0.061651393229311166,99.72857142857143,99.73138249788587,0.49082598462700844,88.30000000000001,89.08527306027305
38,0.05930169265378605,99.64285714285714,99.64955649814803,0.48598795756697655,89.10000000000002,89.9190947940948
39,0.05461551530117338,99.69999999999999,99.7036105522021,0.48735662177205086,88.70000000000002,89.48840326340327
40,0.0499214827675711,99.74285714285713,99.7460594484783,0.485812995582819,88.70000000000002,89.46845376845377
