epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.500406568700617,4.514285714285714,7.229262227901106,4.336219370365143,23.0,25.98422735655687
2,4.191748384995894,25.257142857142856,27.378847357237714,3.9836475253105164,50.29999999999999,56.251907610537145
3,3.8259919426657936,48.6,50.358182734168246,3.5985541343688965,58.199999999999996,64.35459423617317
4,3.420488621971824,60.671428571428564,63.440138730919905,3.1816309094429016,63.9,68.86507339503198
5,3.0164709958163174,67.7,71.24078640885718,2.874315321445465,67.60000000000001,71.6057608016085
6,2.654850569638339,72.44285714285715,75.69476179250076,2.518678218126297,72.30000000000001,77.06249364670417
7,2.3046199451793323,76.8,80.05067733195666,2.2479013949632645,76.00000000000003,80.96753924180395
8,1.9872107375751842,80.30000000000001,82.74769690946665,1.9579921513795853,78.50000000000003,82.52848124098124
9,1.7113758498972111,83.24285714285715,84.69851362277058,1.7475478947162628,80.40000000000002,83.41904761904763
10,1.4719194065440784,85.15714285714287,86.15493098467068,1.5187287777662277,81.50000000000003,83.8000623559447
11,1.261796702038158,87.44285714285715,88.09581252505734,1.3623910993337631,82.90000000000002,85.05041070041071
12,1.0790077675472607,89.21428571428572,89.73587778406188,1.221538707613945,83.60000000000001,85.55499027116674
13,0.9329627080397173,90.74285714285716,91.03482164334055,1.1131475195288658,83.50000000000001,85.179116634999
14,0.8010799982331016,91.89999999999999,92.15018735577597,1.023572325706482,84.80000000000003,86.3401320901321
15,0.6920304666865956,92.95714285714284,93.18332248325659,0.9520034939050674,84.90000000000002,86.27580752580754
16,0.5978187951174649,93.9857142857143,94.16823793199062,0.9021541550755501,85.90000000000002,87.4708152958153
17,0.5149716160514138,94.91428571428571,95.00663865167637,0.8490330800414085,85.40000000000002,87.04108114108114
18,0.4467189680446278,95.6,95.6910934219449,0.8147143945097923,85.70000000000002,87.24774947274948
19,0.3877918481826782,96.35714285714286,96.42678070473423,0.7817250192165375,86.2,87.48454600954601
20,0.33412966159257024,96.82857142857142,96.87930434925538,0.7668581306934357,85.90000000000002,87.031771006771
21,0.2902779958464883,97.52857142857142,97.58278331830063,0.7379887774586678,86.50000000000001,87.69568487068489
22,0.25311448086391797,97.84285714285716,97.88082050711749,0.7292308658361435,86.70000000000002,87.77884892884893
23,0.21895124234936453,98.35714285714288,98.38594820832263,0.7088132575154305,86.80000000000003,87.86117216117216
24,0.1893145126375285,98.55714285714285,98.59417630527216,0.6993875727057457,86.7,87.84152514152515
25,0.16523049284111369,98.74285714285712,98.76948259764244,0.6935885697603226,86.30000000000003,87.5206598956599
26,0.14604994668201968,99.07142857142856,99.0900672072362,0.6784636303782463,86.60000000000001,87.85246697746697
27,0.12806169079108673,99.22857142857143,99.24457060675215,0.6770790815353394,86.50000000000001,87.58656898656898
28,0.1151150572029027,99.3142857142857,99.3236406217927,0.6686165034770966,86.60000000000001,87.77424797424797
29,0.10019448494369333,99.51428571428572,99.52518604779361,0.6672835126519203,86.8,88.04990842490842
30,0.08903591978279027,99.55714285714285,99.5641345658492,0.66305972635746,86.60000000000001,87.88768731268732
31,0.0775172004645521,99.67142857142858,99.67760427298087,0.6581227257847786,86.2,87.42736152736151
32,0.06937011683529073,99.69999999999999,99.70558909009614,0.6591196730732918,86.00000000000001,87.40897990897992
33,0.06300456347790631,99.78571428571429,99.79008005414526,0.6469018943607807,86.2,87.46263458763458
34,0.05710380537943407,99.77142857142857,99.77579433985954,0.6440492570400238,86.3,87.48984071484071
35,0.05141071968457916,99.84285714285716,99.84546165884193,0.6389104872941971,87.00000000000001,88.15508658008659
36,0.0466752537610856,99.80000000000001,99.80359937402191,0.6394343450665474,86.7,87.97186424686424
37,0.04324687191031196,99.84285714285714,99.84546165884194,0.6379794701933861,86.40000000000002,87.4634532134532
38,0.03920423679731109,99.88571428571429,99.8877151799687,0.6319983564317226,86.4,87.76822344322343
39,0.03678962913426486,99.88571428571429,99.88732394366197,0.634484987705946,86.30000000000001,87.5021617271617
40,0.03384408849206838,99.87142857142857,99.87363067292644,0.6336771734058857,86.2,87.6227688977689
