epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.53220799186013,3.0142857142857142,3.384916744519618,4.3995556235313416,5.3999999999999995,4.328654116910423
2,4.157414150238037,13.671428571428573,12.974071054958872,3.9544712007045746,18.7,17.66401845027977
3,3.514729980988936,32.042857142857144,34.63467894794862,3.156567722558975,36.99999999999999,42.36005761051813
4,2.6638663335279986,48.97142857142857,51.67844877200572,2.3063628375530243,55.2,57.24128137943928
5,1.9270161845467306,62.557142857142864,64.76152062545606,1.756251499056816,65.6,68.95021277741866
6,1.4236021453684027,72.52857142857144,73.87831031040743,1.422436699271202,69.5,72.79539602554308
7,1.0890203486789356,78.2857142857143,79.28703543162227,1.206755369901657,74.30000000000001,76.89584027084027
8,0.8645988269285723,82.01428571428572,82.64159464876293,1.068801887333393,77.10000000000001,79.08385234047
9,0.7147387298670682,85.40000000000002,85.77917199614117,0.9714663922786713,78.5,79.92938450438452
10,0.602415977824818,87.71428571428572,87.98900784421011,0.8995711952447891,80.30000000000001,81.90686813186815
11,0.5132764312354001,89.44285714285715,89.70876055701562,0.8500181287527084,80.5,82.07601842601842
12,0.44273354790427466,91.04285714285716,91.25167317159085,0.8086389526724815,81.30000000000001,82.76925851925851
13,0.37607849619605327,92.71428571428571,92.89039223811497,0.7800033316016197,81.7,83.2963245088245
14,0.3272462484511462,93.81428571428572,93.94987075523892,0.7521293759346008,82.3,83.41903374403374
15,0.2791499444029548,95.05714285714285,95.15391976499335,0.7375463768839836,82.4,83.39718337218338
16,0.23983670527284795,95.60000000000001,95.6552994647714,0.7229660078883171,83.0,84.0997877122877
17,0.20166725489226253,96.84285714285716,96.90674244881014,0.7109284996986389,82.8,83.84089097177332
18,0.17256918847560881,97.57142857142857,97.5972631528961,0.7069736048579216,83.3,84.25147075147073
19,0.15554808283394034,97.68571428571428,97.7135889552419,0.7009556144475937,83.6,84.54466921966922
20,0.1310234095562588,98.1,98.12815542107734,0.6969276815652847,84.1,84.99760517260516
21,0.11314744678410617,98.48571428571428,98.50719534442248,0.6910452768206596,83.7,84.7862998112998
22,0.0916647609661926,99.12857142857143,99.14233152538418,0.690185334533453,84.2,85.1915945165945
23,0.08512123647061261,99.14285714285714,99.15721412072871,0.6927727647125721,84.1,84.92093739593739
24,0.07028246589682319,99.38571428571429,99.39130823588877,0.6887491643428802,84.4,85.3106254856255
25,0.06281771876595237,99.55714285714286,99.56051695223914,0.6874776743352413,84.10000000000001,85.11653901653902
26,0.05426455316218463,99.67142857142856,99.67583277442432,0.6863042712211609,83.7,84.57696192696194
27,0.04618527946824377,99.8,99.80261569416498,0.684810608625412,84.10000000000001,84.93125208125207
28,0.041783063621683554,99.84285714285714,99.84486921529174,0.6814909651875496,84.5,85.34090909090908
29,0.03547862666574392,99.95714285714286,99.95774647887323,0.6841204389929771,84.2,85.07944000443999
30,0.03337800854986364,99.9,99.90140845070422,0.6851335689425468,84.7,85.6325258075258
31,0.03033726496452635,99.87142857142857,99.87303822937625,0.6854705810546875,84.30000000000001,85.20871905871905
32,0.02583573397926309,99.94285714285714,99.94366197183098,0.6839804947376251,84.79999999999998,85.69734987234987
33,0.023525075580586086,99.95714285714286,99.95774647887323,0.6876972205936909,84.5,85.39365079365079
34,0.021089532344856044,100.0,100.0,0.6855909414589405,84.89999999999999,85.76625596625597
35,0.01970533694733273,99.92857142857143,99.92957746478872,0.6893880888819695,85.0,85.95118770118769
36,0.018061903813345867,99.92857142857143,99.92937625754527,0.6851793639361858,85.1,85.96640859140858
37,0.017185945216227662,100.0,100.0,0.689073707908392,85.19999999999999,86.06211288711289
38,0.01532550978220322,99.97142857142858,99.97183098591549,0.6886926889419556,85.3,86.0600038850039
39,0.01598335758528926,99.95714285714286,99.95774647887323,0.692107804119587,85.19999999999999,86.0708152958153
40,0.013902682912620631,99.97142857142858,99.97183098591549,0.689008291810751,85.3,86.11980796980798
