epoch,train_loss,train_r,train_p,val_loss,val_r,val_p
1,4.310750480131669,12.428571428571427,17.588985270061265,3.8430603742599487,31.6,34.730901549993845
2,3.413375251943415,54.028571428571425,60.45688775267421,2.9055791795253754,61.3,67.6613176678394
3,2.501164288954301,73.50000000000001,76.94772335225116,2.1597474217414856,75.9,79.48212928936277
4,1.7934597383845936,82.30000000000001,83.85732699026192,1.6487703174352646,80.90000000000002,83.716441739039
5,1.312988519668579,85.75714285714285,86.83555902623289,1.2850747853517532,83.40000000000003,85.62526362526361
6,0.996609115600586,88.57142857142858,89.21248322154706,1.0659324526786804,85.70000000000002,87.91169941169943
7,0.7859348904002796,90.58571428571429,91.04737020915938,0.909716859459877,85.90000000000002,87.96648074148075
8,0.639185508814725,91.82857142857144,92.191061160546,0.8122154548764229,87.20000000000002,88.37736707736708
9,0.5274816485968503,93.42857142857144,93.6362998886608,0.7365596145391464,87.90000000000003,89.10891608391609
10,0.4367965579032898,94.64285714285715,94.76896825604247,0.6929402947425842,88.40000000000002,89.52878510378511
11,0.3707496613264084,95.54285714285714,95.64331939092109,0.6485194340348244,88.80000000000001,89.61944721944724
12,0.3107177468863401,96.5,96.57406894018789,0.6185458302497864,89.30000000000003,90.23785381285383
13,0.2640892708843405,97.01428571428572,97.06819657252947,0.596459649503231,89.10000000000002,89.9539765789766
14,0.2228999918157404,97.5,97.53946243085709,0.5760075785219669,89.40000000000003,90.3751692751693
15,0.18814190057190983,97.97142857142858,98.00170971411792,0.5602544993162155,89.90000000000003,90.910347985348
16,0.16013267893682825,98.52857142857142,98.55224239697101,0.5545763410627842,89.50000000000003,90.43020313020314
17,0.1358851451765407,98.82857142857144,98.84826995551857,0.5458002127707005,89.70000000000002,90.66956376956377
18,0.11372607810930772,99.22857142857143,99.23852486902088,0.5390223525464535,89.90000000000003,90.69077311577313
19,0.09660923711278221,99.37142857142857,99.37841493404873,0.5326463617384434,89.60000000000002,90.46772116772118
20,0.08303725428201936,99.55714285714286,99.56235188911245,0.5357106812298298,89.70000000000002,90.5672188922189
21,0.06970602612603795,99.68571428571428,99.68951486697966,0.5253863222897053,89.90000000000002,90.85453435453437
22,0.06095524701205167,99.75714285714287,99.75975855130784,0.5247209817171097,90.10000000000002,90.961013986014
23,0.0531169438903982,99.8,99.80221327967806,0.52247529104352,90.00000000000003,90.8650543900544
24,0.04620055698535659,99.88571428571429,99.88692152917505,0.5163669139146805,89.60000000000002,90.593783993784
25,0.04113440086895769,99.9,99.90120724346076,0.5225430428981781,89.80000000000004,90.68024475524476
26,0.03698526915501465,99.92857142857143,99.92937625754527,0.5129855535924435,89.60000000000002,90.51501554001555
27,0.03223131983117624,99.95714285714286,99.95774647887323,0.5127187520265579,89.80000000000003,90.65035797535799
28,0.02884739065034823,99.9857142857143,99.98591549295774,0.5107394754886627,89.80000000000004,90.59285436785439
29,0.026181862909685483,99.9857142857143,99.98591549295774,0.5135887712240219,89.70000000000002,90.52931235431237
30,0.02352995066480203,100.0,100.0,0.5090673752129078,89.90000000000003,90.79134476634476
31,0.020932655476711012,100.0,100.0,0.5107221268117428,89.80000000000003,90.57547452547453
32,0.019260849634354763,99.9857142857143,99.98591549295774,0.5066395848989487,89.50000000000003,90.30998445998446
33,0.018014368262480606,100.0,100.0,0.5125248730182648,89.80000000000001,90.62770840270841
34,0.015919474698603154,100.0,100.0,0.5075519196689129,89.60000000000002,90.46895604395606
35,0.014945990558375012,100.0,100.0,0.5069518499076366,89.30000000000003,90.02056277056278
36,0.013880753872746772,100.0,100.0,0.5068702735006809,90.00000000000003,90.76811244311246
37,0.01247946135699749,100.0,100.0,0.5021943897008896,90.00000000000003,90.81764624264626
38,0.011831508272073486,100.0,100.0,0.5041189566254616,89.70000000000002,90.45389610389611
39,0.01107935615053231,100.0,100.0,0.5028250478208065,89.90000000000003,90.5541847041847
40,0.01045242589475079,100.0,100.0,0.5054963752627373,89.80000000000003,90.612012987013
